05-05-2012,2917
04-05-2012,2918
03-05-2012,2919
02-05-2012,2921
01-05-2012,2914
30-06-2012,2967
29-06-2012,2980
28-06-2012,2966
27-06-2012,2999
26-06-2012,2995
25-06-2012,3013
24-06-2012,2998
23-06-2012,2998
22-06-2012,2989
21-06-2012,2986
20-06-2012,3030
19-06-2012,3021
18-06-2012,3026
17-06-2012,3015
16-06-2012,3015
15-06-2012,3014
14-06-2012,3009
13-06-2012,2999
12-06-2012,2996
11-06-2012,2972
10-06-2012,2955
09-06-2012,2955
08-06-2012,2951
07-06-2012,2937
06-06-2012,3009
05-06-2012,3002
04-06-2012,2966
03-06-2012,2985
02-06-2012,2985
01-06-2012,2962
31-07-2012,2986
30-07-2012,2979
29-07-2012,2980
28-07-2012,2980
27-07-2012,2978
26-07-2012,2981
25-07-2012,2978
24-07-2012,2955
23-07-2012,2943
22-07-2012,2928
21-07-2012,2928
20-07-2012,2919
19-07-2012,2924
18-07-2012,2916
17-07-2012,2931
16-07-2012,2929
15-07-2012,2927
14-07-2012,2927
13-07-2012,2928
12-07-2012,2924
11-07-2012,2928
10-07-2012,2948
09-07-2012,2964
08-07-2012,2963
07-07-2012,2963
06-07-2012,2958
05-07-2012,2973
04-07-2012,2957
03-07-2012,2953
02-07-2012,2966
01-07-2012,2967
31-08-2012,3122
30-08-2012,3080
29-08-2012,3081
28-08-2012,3098
27-08-2012,3103
26-08-2012,3094
25-08-2012,3094
24-08-2012,3083
23-08-2012,3077
22-08-2012,3034
21-08-2012,3027
20-08-2012,3017
19-08-2012,3016
18-08-2012,3016
17-08-2012,3012
16-08-2012,3012
15-08-2012,3002
14-08-2012,3002
13-08-2012,3015
12-08-2012,3003
11-08-2012,3003
10-08-2012,3006
09-08-2012,2991
08-08-2012,2988
07-08-2012,2982
06-08-2012,2995
05-08-2012,2990
04-08-2012,2990
03-08-2012,2956
02-08-2012,2970
01-08-2012,2957
30-09-2012,3122
29-09-2012,3122
28-09-2012,3122
27-09-2012,3138
26-09-2012,3131
25-09-2012,3141
24-09-2012,3144
23-09-2012,3151
22-09-2012,3151
21-09-2012,3153
20-09-2012,3191
19-09-2012,3201
18-09-2012,3195
17-09-2012,3183
16-09-2012,3188
15-09-2012,3188
14-09-2012,3188
13-09-2012,3233
12-09-2012,3187
11-09-2012,3188
10-09-2012,3189
09-09-2012,3188
08-09-2012,3188
07-09-2012,3199
06-09-2012,3147
05-09-2012,3147
04-09-2012,3147
03-09-2012,3132
02-09-2012,3134
01-09-2012,3134
31-10-2012,3111
30-10-2012,3108
29-10-2012,3109
28-10-2012,3102
27-10-2012,3102
26-10-2012,3103
25-10-2012,3092
24-10-2012,3085
23-10-2012,3098
22-10-2012,3107
21-10-2012,3129
20-10-2012,3129
19-10-2012,3126
18-10-2012,3137
17-10-2012,3113
16-10-2012,3103
15-10-2012,3098
14-10-2012,3128
13-10-2012,3128
12-10-2012,3127
11-10-2012,3132
10-10-2012,3145
09-10-2012,3133
08-10-2012,3135
07-10-2012,3118
06-10-2012,3118
05-10-2012,3111
04-10-2012,3073
03-10-2012,3098
02-10-2012,3104
01-10-2012,3103
30-11-2012,3110
29-11-2012,3158
28-11-2012,3191
27-11-2012,3224
26-11-2012,3235
25-11-2012,3224
24-11-2012,3224
23-11-2012,3227
22-11-2012,3184
21-11-2012,3179
20-11-2012,3174
19-11-2012,3170
18-11-2012,3164
17-11-2012,3164
16-11-2012,3163
15-11-2012,3145
14-11-2012,3173
13-11-2012,3168
12-11-2012,3176
11-11-2012,3164
10-11-2012,3164
09-11-2012,3165
08-11-2012,3132
07-11-2012,3123
06-11-2012,3132
05-11-2012,3086
04-11-2012,3050
03-11-2012,3050
02-11-2012,3043
01-11-2012,3094
31-12-2012,3084
30-12-2012,3070
29-12-2012,3070
28-12-2012,3067
27-12-2012,3083
26-12-2012,3069
25-12-2012,3085
24-12-2012,3085
23-12-2012,3090
22-12-2012,3090
21-12-2012,3085
20-12-2012,3049
19-12-2012,3086
18-12-2012,3110
17-12-2012,3134
16-12-2012,3121
15-12-2012,3121
14-12-2012,3119
13-12-2012,3122
12-12-2012,3140
11-12-2012,3137
10-12-2012,3147
09-12-2012,3134
08-12-2012,3134
07-12-2012,3124
06-12-2012,3124
05-12-2012,3121
04-12-2012,3098
03-12-2012,3128
02-12-2012,3111
01-12-2012,3111
31-01-2013,2987
30-01-2013,3024
29-01-2013,3026
28-01-2013,3035
27-01-2013,3033
26-01-2013,3033
25-01-2013,3034
24-01-2013,3048
23-01-2013,3070
22-01-2013,3078
21-01-2013,3074
20-01-2013,3057
19-01-2013,3057
18-01-2013,3063
17-01-2013,3073
16-01-2013,3089
15-01-2013,3086
14-01-2013,3074
13-01-2013,3079
12-01-2013,3079
11-01-2013,3074
10-01-2013,3093
09-01-2013,3079
08-01-2013,3094
07-01-2013,3089
06-01-2013,3090
05-01-2013,3090
04-01-2013,3076
03-01-2013,3096
02-01-2013,3105
01-01-2013,3089
28-02-2013,2955
27-02-2013,2974
26-02-2013,3004
25-02-2013,2961
24-02-2013,2961
23-02-2013,2961
22-02-2013,2947
21-02-2013,2970
20-02-2013,2959
19-02-2013,3004
18-02-2013,3018
17-02-2013,3020
16-02-2013,3020
15-02-2013,3015
14-02-2013,3047
13-02-2013,3058
11-02-2013,3081
10-02-2013,3081
06-02-2013,3060
05-02-2013,3058
04-02-2013,3031
03-02-2013,3004
02-02-2013,3004
01-02-2013,2995
31-03-2013,2941
30-03-2013,2941
29-03-2013,2945
28-03-2013,2945
27-03-2013,2963
26-03-2013,2949
25-03-2013,2961
24-03-2013,2970
23-03-2013,2970
22-03-2013,2968
21-03-2013,2983
20-03-2013,2970
19-03-2013,2986
18-03-2013,2956
17-03-2013,2938
16-03-2013,2938
15-03-2013,2935
14-03-2013,2939
13-03-2013,2949
12-03-2013,2944
11-03-2013,2932
10-03-2013,2935
09-03-2013,2935
08-03-2013,2934
07-03-2013,2941
06-03-2013,2963
05-03-2013,2959
04-03-2013,2969
03-03-2013,2974
02-03-2013,2974
01-03-2013,2971
30-04-2013,2688
29-04-2013,2713
28-04-2013,2719
27-04-2013,2719
26-04-2013,2700
25-04-2013,2699
24-04-2013,2637
23-04-2013,2615
22-04-2013,2634
21-04-2013,2606
20-04-2013,2606
19-04-2013,2579
18-04-2013,2571
17-04-2013,2568
16-04-2013,2575
15-04-2013,2564
14-04-2013,2794
13-04-2013,2794
12-04-2013,2819
11-04-2013,2919
10-04-2013,2922
09-04-2013,2965
08-04-2013,2955
07-04-2013,2976
06-04-2013,2976
05-04-2013,2970
04-04-2013,2896
03-04-2013,2882
02-04-2013,2915
01-04-2013,2948
31-05-2013,2693
30-05-2013,2713
29-05-2013,2662
28-05-2013,2645
27-05-2013,2642
26-05-2013,2642
25-05-2013,2642
24-05-2013,2638
23-05-2013,2632
22-05-2013,2605
21-05-2013,2612
20-05-2013,2613
19-05-2013,2585
18-05-2013,2585
17-05-2013,2590
16-05-2013,2606
15-05-2013,2631
14-05-2013,2673
13-05-2013,2683
12-05-2013,2699
11-05-2013,2699
10-05-2013,2685
09-05-2013,2715
08-05-2013,2712
07-05-2013,2671
06-05-2013,2707
05-05-2013,2696
04-05-2013,2696
03-05-2013,2684
02-05-2013,2689
01-05-2013,2639
30-06-2013,2567
29-06-2013,2567
28-06-2013,2559
27-06-2013,2540
26-06-2013,2609
25-06-2013,2656
24-06-2013,2670
23-06-2013,2701
22-06-2013,2701
21-06-2013,2698
20-06-2013,2697
19-06-2013,2801
18-06-2013,2794
17-06-2013,2786
16-06-2013,2786
15-06-2013,2786
14-06-2013,2780
13-06-2013,2777
12-06-2013,2791
11-06-2013,2787
10-06-2013,2795
09-06-2013,2759
08-06-2013,2759
07-06-2013,2753
06-06-2013,2793
05-06-2013,2770
04-06-2013,2699
03-06-2013,2713
02-06-2013,2680
01-06-2013,2680
31-07-2013,2818
30-07-2013,2873
29-07-2013,2821
28-07-2013,2763
27-07-2013,2763
26-07-2013,2744
25-07-2013,2738
24-07-2013,2726
23-07-2013,2757
22-07-2013,2758
21-07-2013,2671
20-07-2013,2671
19-07-2013,2669
18-07-2013,2666
17-07-2013,2634
16-07-2013,2645
15-07-2013,2646
14-07-2013,2674
13-07-2013,2674
12-07-2013,2658
11-07-2013,2667
10-07-2013,2610
09-07-2013,2604
08-07-2013,2610
07-07-2013,2604
06-07-2013,2604
05-07-2013,2583
04-07-2013,2615
03-07-2013,2630
02-07-2013,2590
01-07-2013,2597
31-08-2013,3298
30-08-2013,3303
29-08-2013,3360
28-08-2013,3329
27-08-2013,3371
26-08-2013,3186
25-08-2013,3173
24-08-2013,3173
23-08-2013,3185
22-08-2013,3113
21-08-2013,3146
20-08-2013,3081
19-08-2013,3117
18-08-2013,3079
17-08-2013,3079
16-08-2013,3072
15-08-2013,2915
